,Temperature,Humidity,Light,CO2,HumidityRatio
7847,19.89,6543.89,0,437,0.002705218
7848,21.7,26.79,0,514,0.004299774
7849,20.1,33,0,446,0.004803862
7850,20.39,33,0,530,0.004891455
7851,21.125,33.1175,464,1364.75,0.005138192
7852,19.39,26.29,0,466,0.00365538
7853,19.6,29.5,0,436,0.004158961
7854,21.2,33.16333333,504,1402.666667,0.005169305
7855,20.5,34.2,0,796,0.00510561
7856,684.2675,25.865,464,784.5,0.004297534
7857,728.89,19.79,433,635.75,0.003016154
7858,20,7203.65,0,441,0.003704352
7859,19.5,30.1,0,435.5,0.00421765
7860,909.2,21.2,0,449,0.003096814
7861,22.1,5495.47,449.5,1031.5,0.004353804
7862,19.5,27.1,0,459.5,0.003794721
7863,20.39,18.82333333,0,428.6666667,0.002780711
7864,19.34,31.2,0,437.5,0.004329246
7865,21.2,19.445,0,477.5,0.003020588
7866,19.445,26.7,0,459.5,0.003725531
7867,20.5,20.945,0,458,0.003116897
7868,20.23,32.82666667,0,455.6666667,0.00481732
7869,476.29,32.96666667,0,482,0.004856144
7870,19.39,27.65,0,435,0.003845644
7871,21.96333333,25.39333333,498.6666667,925.3333333,0.004140638
7872,19.5,6170.5,0,445,0.003851079
7873,22.2,26.96333333,550,1086.5,0.004462827
7874,536.9633333,37.89666667,444,1846.666667,0.006199753
7875,19.5,30,0,439.5,0.004203543
7876,22.365,17.39,126.5,441,0.002900099
7877,20.89,3807.29,0,448,0.003552629
7878,19.39,31.2,0,432,0.004342836
7879,988.15,23.6,0,440,0.00343863
7880,20.39,18.76,0,434,0.002771313
7881,,18.65,50.5,439.25,0.002959623
7882,19.7,19.39,0,441.5,0.002744454
7883,21,24.39,0,440,0.003746836
7884,20.39,18.7,0,430,0.002762411
7885,19.55,30.2,0,441.5,0.004245022
7886,19.5,30.6,42.25,430.75,0.004288193
7887,19.79,19,0,435,0.002704143
7888,21.2,19.315,0,491.25,0.003000296
7889,20.5,18.89,0,431,0.002809704
7890,19.79,27.29,0,442,0.003891385
7891,21.1,24.89,0,437,0.003847834
7892,19.92666667,18.7,0,435.3333333,0.002684011
7893,926.7,22.79,0,459,0.003435287
7894,20.89,23.6,0,452.5,0.00360019
7895,22,19.79,538.3333333,735.6666667,0.003229478
7896,19.39,27.39,0,441.3333333,0.003809261
7897,20.29,33,0,490,0.004861092
7898,232.6,19.5,40.75,456.75,0.002742927
7899,19.79,26.6,38.33333333,421.3333333,0.003792396
7900,21,20,0,630.5,0.003069109
7901,19.7,19.2,0,442,0.002717444
7902,20.29,18.79,0,431.3333333,0.002758593
7903,22,18.05,333,452.5,0.002944188
7904,22.53333333,26.82333333,607,1092.333333,0.004531083
7905,19.39,27.5,0,444,0.003824654
7906,20.34,7492,0,453,0.004876252
7907,20.29,19.2,0,452.5,0.002819058
7908,19.39,27.39,0,441.5,0.003809261
7909,19.39,27.39,0,422,0.003809261
7910,22.245,25.7225,433,1030.5,0.004267805
7911,19.6,29.89,0,435.5,0.004214317
7912,19.29,27.6,0,438,0.003814675
7913,22.7225,26.4725,686.25,1027,0.004523411
7914,21.272,19.16,39.5,439.75,0.002989344
7915,20.5,33.09,0,581,0.004938586
7916,20.39,21.29,0,445.3333333,0.003146948
7917,21.76,20.53333333,490.6666667,818.3333333,0.003302425
7918,22.76,17.6,344.3333333,450,0.0030069
7919,19.63333333,26.73,31,426,0.003773932
7920,20.29,32.9,0,463,0.004846247
7921,376.1,24.89,0,435.5,0.003847834
7922,868.89,37.4725,444,1774.5,0.006102036
7923,22.2,26.745,443.5,837,0.004426433
7924,239.89,26.5,30.75,422.5,0.0038017
7925,19.79,19.29,0,441,0.002745599
7926,21.7,20.5,479,813.25,0.003284903
7927,22.2,20.66333333,512,832,0.003414361
7928,21,25,0,444,0.003841124
7929,20.1,33,0,447.25,0.004803862
7930,21.2,19.995,0,539.5,0.003106451
7931,19.79,27.39,0,442,0.003905734
7932,19.2,31.125,14,439,0.004281008
7933,19.7,19.39,0,441,0.002744454
7934,19.5,27.6,0,452.3333333,0.00386517
7935,581.79,18.2,316.75,453.5,0.002930778
7936,20.73,22.7,0,454,0.003428011
7937,530,18.76,0,439,0.002704977
7938,21.29,20.89,0,578,0.003264294
7939,19.39,31.1,0,436.6666667,0.00432882
7940,21.2,25,0,442.3333333,0.003888897
7941,20.85666667,23.26,0,449.5,0.003540716
7942,20.42666667,33.03,0,549,0.004907122
7943,20.42666667,33.03,0,564,0.004907122
7944,887.89,26.4725,37,422.25,0.003797731
7945,22.7,26,13,974,0.004435995
7946,19.42666667,27.46,0,449.6666667,0.003827834
7947,645.2,32.9,454,1113,0.00512792
7948,19.6,19.5,7,450.5,0.002742927
7949,20.7,31.6,438,1071.75,0.004773468
7950,21.29,1076.2,489,1415,0.005203962
7951,616.7,3060.6,345.5,453.75,0.002995924
7952,19.39,27.39,0,454,0.003809261
7953,19.29,26.34,0,465.5,0.003639508
7954,22.075,37.8975,433,1819.25,0.006242684
7955,484.7,20.39,0,455,0.003071733
7956,21.1,19.795,0,515.5,0.00305631
7957,20.39,19.22,412.2,496.25,0.002839577
7958,21.89,18.1,57,439.3333333,0.002932538
7959,20.39,33,0,521,0.004891455
7960,23.1,17.05,285,448.75,0.002973379
7961,20.745,34.5675,426,593.75,0.00524013
7962,20.29,21.29,0,446.6666667,0.003127468
7963,21.445,34.195,454,1386.5,0.005412892
7964,22.2675,25.8925,438,1039,0.004302135
7965,19.39,27,0,467.5,0.003754695
7966,22.2,27,454,1116.25,0.00446894
7967,21.13333333,33.09,479,1379.333333,0.00513654
7968,628.39,27.2,0,456,0.003782676
7969,20.29,33.09,0,449.5,0.004874453
7970,20.15,19.1,0,447.5,0.002780028
7971,19.89,18.84,0,438,0.002698027
7972,19.29,31.06666667,6,438.3333333,0.004297124
7973,20.89,24.29,0,445.3333333,0.003706077
7974,22.5,27.1,477,1072.333333,0.004568832
7975,19.39,30.89,0,433.5,0.004299388
7976,20.03333333,29.6,194,429.3333333,0.004287636
7977,19.445,30.55,0,433,0.004266418
7978,20.39,22,0,441.5,0.003252444
7979,21.2,25,0,448,0.003888897
7980,20.55,20.89,0,446,0.003118323
7981,21.6,18.39,307.6666667,457,0.002927154
7982,20.2,32.9,0,445.5,0.004819147
7983,232.89,20.1,0,469.5,0.003063633
7984,20.5,2716.59,0,882,0.005164315
7985,19.42666667,27.46333333,0,444.6666667,0.003828301
7986,21.29,25.7,0,475.5,0.004020769
7987,21.7,20.39,514,793,0.003267184
7988,19.39,30.79,0,441,0.004285374
7989,922.1,20.1,0,538,0.003103636
7990,21.35666667,18.5,275.3333333,457.3333333,0.002900985
7991,21.05,36.05,433,780.25,0.005571307
7992,19.6,19.39,0,450.5,0.002727386
7993,21.2,25.29,0,466.5,0.003934293
7994,22.39,26.745,444,1068,0.004478285
7995,21.63333333,19.03,549.25,623.25,0.003035734
7996,22,38.46666667,441,1915.666667,0.006308184
7997,19.32333333,26.2,0,466.3333333,0.003627618
7998,20,18.7,0,434,0.002696288
7999,19.575,19.6,55,454.75,0.002752757
8000,19.5,26.7,0,461,0.003738374
8001,20.865,19.7675,433,637.5,0.003008055
8002,19.39,26.79,0,457,0.003725317
8003,19.39,27.39,0,437,0.003809261
8004,19.2,31.39,0,435,0.004317709
8005,645.1,33.09,0,447,0.004817065
8006,19.32333333,31.35666667,0,435,0.004346593
8007,20.79,20,14,438.75,0.003029523
8008,19.5,26.5,0,467,0.003710204
8009,19.39,26.7,0,473,0.003712727
8010,19.76,28.23,0,435,0.004018754
8011,22.1,5642.9,413.6666667,1973.333333,0.006419399
8012,19.5,27.05,0,456.5,0.003787677
8013,568.6,35.09,0,1001,0.005272288
8014,20.15,18.89,0,442,0.002749327
8015,22.39,26.82333333,453,1077.333333,0.004491496
8016,20.1,33.09,0,447.5,0.004817065
8017,21.39,24.29,447.3333333,789.6666667,0.003822332
8018,20,25,0,441.6666667,0.003609935
8019,20.2,18.6,0,428.5,0.002715358
8020,20.2,21.29,0,444.5,0.003110027
8021,22.2,21.245,523.5,882.5,0.003511017
8022,21.34,19.7675,51.75,676.25,0.00309755
8023,22.39,27.5,0,636.5,0.004605641
8024,21.29,33.12666667,492.3333333,1416,0.005192371
8025,22.06666667,26.46333333,474,1051,0.004343802
8026,19.39,26.7,0,475,0.003712727
8027,20.075,26.2675,33.5,420.5,0.003811846
8028,21.89,19.6,547.75,720.5,0.003176807
8029,20.29,33,0,456.5,0.004861092
8030,20.2,19.1,0,445,0.002788679
8031,20.29,33,0,449,0.004861092
8032,19.55,29.89,0,442,0.004201153
8033,19,31.39,0,440.5,0.004263812
8034,20.39,22.05,0,441,0.003259875
8035,19.6,19.5,0,455.5,0.002742927
8036,21.2,23.79,419,630.6666667,0.003699555
8037,19.5,2006.6,0,452.3333333,0.00386517
8038,20.29,18.65,0,433.5,0.002737949
8039,20.29,32.9,0,463,0.004846247
8040,21.6,36.9,0,1536,0.005901362
8041,19.5,27.6,0,447,0.00386517
8042,20,25,0,438.5,0.003609935
8043,530.5,27.6,0,451,0.00386517
8044,21.65,20.05,57,760,0.003202565
8045,21.15,20.245,0,539,0.0031358
8046,21.1,25.39,0,448,0.003925619
8047,20.55,19,0,431,0.002834911
8048,20.945,8279.79,0,572.5,0.003026424
8049,21.1,25.34,0,444,0.00391784
8050,21.29,25.7,0,474.25,0.004020769
8051,20.39,18.7,0,433.3333333,0.002762411
8052,525.89,36.8725,456,1662.25,0.006003389
8053,20,25.2,0,447,0.003638983
8054,21.32333333,21.03333333,460,810,0.003293571
8055,21.39,25.7,0,481.6666667,0.004045656
8056,21.39,22.945,0,698.5,0.003609451
8057,648.39,25.7,0,473,0.004045656
8058,19.29,31.6,0,433,0.004371412
8059,21.175,20.2,0,664.75,0.003133625
8060,20.2,18.6,0,433,0.002715358
8061,20.1,26.2675,47,421.5,0.003817786
8062,19.5,27.6,0,446.5,0.00386517
8063,19.315,30.55,24,426.5,0.004231802
8064,,21.29,0,452,0.003100374
8065,20.2,18.89,411,459.75,0.002757882
8066,816.3233333,27.39,0,430,0.003793389
8067,21.7,27,0,530.5,0.004333714
8068,19.5,30,0,437,0.004203543
8069,19.66666667,6233.856667,0,433,0.004084661
8070,21.2,25,0,438,0.003888897
8071,20.2,29.945,419,736,0.004383252
8072,20.29,32.9,0,458,0.004846247
8073,506.79,27.5,0,438.3333333,0.003921519
8074,22.7225,26.7475,558,1125.25,0.004570746
8075,19.89,19,0,433,0.00272104
8076,21.29,19.72666667,58.33333333,671.3333333,0.00308161
8077,19.32333333,31.29,0,441.6666667,0.004337287
8078,21,24.5,0,441.5,0.003763837
8079,21.05,23.745,419,590,0.003658459
8080,22.1,26.175,450.25,1032,0.004304946
8081,421.1,33,0,449.6666667,0.004803862
8082,21.7,18.29,304,456,0.002929106
8083,20.15,23.65,0,440,0.003445955
8084,20.6,19.29,0,516,0.002887311
8085,20.4175,33.5225,405,487.25,0.004978035
8086,20.29,19.2,0,454,0.002819058
8087,20.15,33.09,0,451.5,0.004832109
8088,20.2,18.89,0,450,0.002757882
8089,21.5,34.26,487.3333333,1260.333333,0.00544173
8090,20.84,19.745,433,614.75,0.002999974
8091,19.79,19,0,434.5,0.002704143
8092,21.5,33.59,464,1462,0.005334397
8093,19.39,26.6,0,472,0.003698739
8094,20.245,21.245,0,438,0.003112111
8095,19.29,31.1,19.5,435,0.004301766
8096,21.29,32.95,474.5,1129.5,0.00516445
8097,20.245,20.7,0,436,0.003031887
8098,21.6,20,53,739.25,0.003184732
8099,363.1666667,21.76,509,920.3333333,0.003589282
8100,19.39,30.6,19,428,0.004258748
8101,19.39,30.55,0,441.5,0.004251742
8102,19.7,19.39,0,446,0.002744454
8103,21.7,20.39,462.75,787,0.003267184
8104,762.6,19.5,0,448,0.002742927
8105,22.29,5222.1,464,857.5,0.004342837
8106,21.89,37.5,0,1722,0.006106558
8107,250,25,0,441.6666667,0.003609935
8108,19.29,31.6,0,433.5,0.004371412
8109,19.89,26.4725,37,422.25,0.003797731
8110,381.7,19.075,545.5,634.25,0.00305544
8111,19.1,31,18.5,432,0.004237014
8112,20.39,18.89,0,424,0.002790604
8113,406.7,6138.6,469,824,0.003301012
8114,20.7675,5016.65,411,478,0.003428371
8115,461.5,27,0,474.5,0.003780633
8116,646.7,20.2475,533.75,802.5,0.003244231
8117,22.1,17.89,351.3333333,459.3333333,0.002935898
8118,20.7,27.76,89,423.6666667,0.004189494
8119,19.7,19.5,31,457.5,0.002760093
8120,20.7,20.575,14,436.5,0.003099742
8121,19.5,26.5,0,463,0.003710204
8122,19.29,26.39,0,469,0.003646457
8123,20.39,1365.29,0,441,0.003146948
8124,19.39,26.7,0,466,0.003712727
8125,20.2,18.6,0,435,0.002715358
8126,20.89,24.34,0,445,0.003713751
8127,22.39,26.1,53,923.25,0.004369525
8128,21.39,33.7225,484,1198.25,0.005319346
8129,19.5,30.15,0,445.5,0.004224703
8130,229.2,23,0,437,0.003361172
8131,20.5,19.025,172.5,460.5,0.002829875
8132,21.125,1802.0675,471.75,1352,0.00513037
8133,20.5,33.5,0,712.5,0.005000269
8134,268.39,26.82333333,0,461.3333333,0.00372998
8135,19.39,8852.1,0,436.6666667,0.00432882
8136,20.29,33,0,446,0.004861092
8137,21.29,7751.1,433,694.25,0.003768932
8138,20,18.7,0,435,0.002696288
8139,19.445,26.7,0,468.5,0.003725531
8140,243.79,3369.65,0,441,0.003943044
8141,,23.29,0,438,0.003393215
8142,23.15,27.245,426,713.5,0.004779464
8143,22.05,20.05,557.25,773.75,0.003282176
8144,19.4175,27.125,6,420.25,0.003778683
8145,406.5,30.42666667,317.25,428.75,0.004263736
8146,19.26,31.16666667,14,436.6666667,0.004302947
8147,22.1,26.5,469,1063.75,0.004358773
8148,21.445,25.745,0,488,0.004066556
8149,19.5,26.39,0,467,0.003694712
8150,20.29,19.29,0,459,0.002832333
8151,20.29,33.2,0,456.5,0.004890785
8152,22.6,17.13333333,176,437,0.002898387
8153,19.84,26.6,0,437,0.003804249
8154,20.39,33.5,419,484.5,0.004966159
8155,651.2,25.2,0,445,0.003920204
8156,19.7,19.29,0,448.5,0.002730238
8157,23.1,17.2,291,444,0.002999664
8158,21.5,25.79,0,488,0.004087546
8159,21.2,19.39,0,482.5,0.003012003
8160,20,18.79,0,434.5,0.002709321
8161,19.2,31.6,0,433,0.004346797
8162,21,19.79,12,444,0.003036726
8163,19.5,27.1,0,458,0.003794721
8164,19.575,1059.6,55,454.75,0.002752757
8165,19.29,27.7,0,432,0.003828582
8166,20.15,33.09,0,446,0.004832109
8167,19.5,26.5,0,460,0.003710204
8168,19.6,19.29,0,451,0.002713259
8169,22.1,38.7,433,1974.5,0.006386055
8170,798.79,20.15,14,440.5,0.003052356
8171,20.2,30.195,419,769.5,0.004420106
8172,19.1,30.9175,12,433,0.004225661
8173,19.245,30.55,14,429.5,0.004213265
8174,20.29,18.79,0,436.5,0.002758593
8175,20.7,27.175,77.5,424.75,0.004100625
8176,20.29,33.045,0,450.5,0.004867773
8177,21.7675,20.7925,471.5,846.75,0.003345873
8178,21.6,21.13333333,433,819,0.003366176
8179,20.2,18.89,0,443,0.002757882
8180,22.89,27.39,0,689.5,0.004729506
8181,20.7,22.6,0,454.6666667,0.003406491
8182,21.2,19.39,0,479.6666667,0.003012003
8183,22.1,26.625,464,1047.75,0.004379478
8184,20.39,18.745,0,435,0.002769088
8185,19.7,29,0,438,0.004113646
8186,593.39,26.7,0,472,0.003712727
8187,22.85666667,26.32333333,676,1024.75,0.004534741
8188,19.39,26.89,0,462.5,0.003739306
8189,19.29,31.6,0,440.3333333,0.004371412
8190,21.1,25.1,0,441.5,0.003880502
8191,22.1,25.945,459,1011,0.004266859
8192,20.29,33.09,0,455.6666667,0.004874453
8193,21.79,8854.79,449,937.5,0.003512146
8194,19.245,31.1,0,437,0.004289641
8195,20.89,19.79,433,635.5,0.003016154
8196,19.29,27.5,0,426.6666667,0.00380077
8197,19.65,28.79,0,438,0.004070919
8198,22.29,28.34,540.5,1050.5,0.004718383
8199,547.29,32.93333333,472.6666667,1127.666667,0.005161816
8200,19.79,19.39,0,444,0.002759896
8201,21.2,25.39,0,463,0.003949949
8202,21.2,32.845,454,1104.25,0.005119277
8203,20.5,34.5,0,856.5,0.005150767
8204,20.29,18.6,0,435.5,0.002730576
8205,20.15,21.2,0,446.5,0.003087203
8206,20.5,19.39,0,432.5,0.002884419
8207,20.15,23.34,0,439.5,0.003400539
8208,21.745,18.245,300.5,459,0.002929952
8209,20.39,19.2,0,472.3333333,0.002836609
8210,21,23.6,412.2,553.25,0.003624768
8211,21.29,19.625,483.75,662.5,0.00306565
8212,21.075,24.9725,0,440.75,0.003854707
8213,19.2675,31,13.5,436.5,0.004281792
8214,20,18.89,0,441,0.002723803
8215,21.7,21.36,447,868.5,0.003423467
8216,20.79,19.53333333,419,560,0.002958497
8217,20.2,29.39,256,430.5,0.004301451
8218,20,18.79,0,438,0.002709321
8219,22.1,27.2,0,568,0.004474738
8220,22.39,28.29333333,536.3333333,1049.666667,0.004739519
8221,20.79,22.89,0,450,0.003469731
8222,19.39,26.29,0,465.5,0.00365538
8223,19.79,19.34,0,439.5,0.002752747
8224,22.2,21.1475,526,875,0.003494813
8225,21.2,21.745,0,631.5,0.003379811
8226,20.29,21.29,0,440.5,0.003127468
8227,19.7,27.84,0,437,0.003948056
8228,19.39,5477,0,438.3333333,0.004314804
8229,19.2,31.5,0,435,0.004332945
8230,19.39,25.89,0,473,0.003599442
8231,21.5,33.7,514,1315.666667,0.005352016
8232,398.39,25.7,0,487,0.004045656
8233,19.79,19.29,0,443,0.002745599
8234,19.575,19.55,38.75,450.25,0.002745703
8235,19.39,6814.2,0,466.5,0.003782676
8236,20.29,20.7,0,438,0.003040374
8237,21.89,37.4,0,1697,0.006090114
8238,20.39,33,0,531,0.004891455
8239,21.39,25.7,0,481,0.004045656
8240,20.46333333,19.22666667,0,432.6666667,0.002853516
8241,19.65,29.245,0,438,0.004135684
8242,20.29,18.675,0,429.25,0.002741635
8243,22.2,20.625,526.75,822.5,0.003407992
8244,19.5,26.79,0,473.6666667,0.003751051
8245,828.89,26.675,0,443,0.00382696
8246,20,18.6,0,432,0.002681807
8247,20.39,32.95,0,511,0.004883985
8248,19.79,27.6,0,440,0.003935869
8249,19.5,26.79,0,467.5,0.003751051
8250,20.39,32.95,0,513,0.004883985
8251,22.2,27,454,1108.666667,0.00446894
8252,21,19.89,0,602,0.003052146
8253,20.66666667,26.6,178.3333333,414,0.004005012
8254,465,27.1,0,557,0.004430876
8255,19.2,31.2,0,431,0.004291395
8256,19.39,27.39,0,452.5,0.003809261
8257,907,24.7,0,445,0.003794749
8258,20.5,4008.1,0,437,0.002841082
8259,20.5,33.79,0,726,0.005043906
8260,19.2,30.66666667,16,428.6666667,0.00421754
8261,21.1,20.1,0,647,0.003103636
8262,21.79,9362.745,0,800,0.003829196
8263,720.7,21.34,460,908.5,0.003420244
8264,19.46333333,27.56666667,0,450,0.003851625
8265,19.5,26.5,0,471.3333333,0.003710204
8266,20,18.79,0,436.5,0.002709321
8267,19.5,26.89,24,425.5,0.003765138
8268,20.13333333,29.5,243.3333333,430,0.004299769
8269,20.2,23.445,0,435,0.003426562
8270,19.945,25.89,0,443,0.003726425
8271,22.4175,1087.82,456,1063.25,0.004498504
8272,21.03333333,19.6,24,440.3333333,0.003013627
8273,19.7,29,0,438,0.004113646
8274,612.29,31.46333333,0,435,0.004352374
8275,20.6,35.145,0,999,0.005280622
8276,21,24.6,0,442,0.003779293
8277,20,25,0,443,0.003609935
8278,19.5,27.79,0,452,0.003891944
8279,22.1,26.35666667,462.3333333,1033,0.004335033
8280,19.29,27.39,0,425,0.003785474
8281,20.55,31.245,438,975.5,0.00467567
8282,21,20.865,438,754.5,0.003202531
8283,747.2,18.6,0,428.5,0.002715358
8284,20.7,22.7,0,451,0.003421646
8285,19.79,7328.1,393.6666667,553,0.00400763
8286,19.89,18.79,0,438.5,0.002690836
8287,20.5,18.79,0,430.5,0.002794763
8288,19.29,27.5,0,427,0.00380077
8289,20.79,22.89,0,452,0.003469731
8290,20.7,22.7,0,452,0.003421646
8291,19.7,19.29,0,444.5,0.002730238
8292,20.7,34.29666667,419,548,0.00518422
8293,20.6,18.92666667,196.6666667,456.3333333,0.00283268
8294,19.39,26.79,0,468,0.003725317
8295,20.5,34.79,0,893,0.005194424
8296,19.5,27.79,0,447.5,0.003891944
8297,19.29,9917.79,0,467.6666667,0.003702057
8298,775.39,27.6,0,434.6666667,0.003838647
8299,21.7,20.39,464,803,0.003267184
8300,21.1,21.2,444,787.6666667,0.003274381
8301,19.89,27.1,0,438.5,0.003888314
8302,19.79,19.29,0,442,0.002745599
8303,20.89,20.1,0,467,0.003063633
8304,20,18.89,0,444.5,0.002723803
8305,873.89,23.6,0,444,0.00360019
8306,19.39,26.7,0,469,0.003712727
8307,22.6,28.245,524.8333333,1101,0.004792592
8308,21.625,34.77,476.5,1423.75,0.005566254
8309,20.66666667,26.5,152.3333333,417.3333333,0.003989859
8310,19.5,27,24,423.3333333,0.003780633
8311,21.7,20.745,489,844.5,0.003324371
8312,20.445,6455.7,0,434.5,0.00277185
8313,20.2,33,0,445.5,0.004833908
8314,22.13333333,27.2,0,584.6666667,0.004483903
8315,20,1899.7,0,439,0.002696288
8316,20.7,26.245,106.25,419.25,0.003959398
8317,21.1,19.6,0,484,0.003026056
8318,19.5,30.1,0,436,0.00421765
8319,20.2,19.1,0,448.5,0.002788679
8320,19.245,27.65,0,431.5,0.003810865
8321,19.66666667,5880.356667,0,449.3333333,0.002734025
8322,399.2,33,0,448,0.004833908
8323,19.39,26.29,0,469,0.00365538
8324,20.445,18.7,0,432.5,0.00277185
8325,21.2,36.2,0,1335.5,0.00564694
8326,20.2,18.6,0,429,0.002715358
8327,20.2,23.745,0,444,0.003470652
8328,20.7,35.7,0,1136.5,0.005398186
8329,20.5,21.245,0,451,0.003161768
8330,19.73,19.32333333,0,441.75,0.002740098
8331,21.89,21.245,469,877,0.003444908
8332,21.5,34.29,454,1401,0.005446537
8333,20.29,32.9,0,462,0.004846247
8334,20.39,19.15,0,462,0.002829188
8335,20.1,33.145,0,451,0.004825133
8336,20.42666667,33.56,405,494.3333333,0.004986493
8337,21,24.39,0,442,0.003746836
8338,20.5,31.1,447,953,0.004639369
8339,21.65,20.365,457.75,788.75,0.003253143
8340,20.29,33.2,0,449.6666667,0.004890785
8341,881.29,30.9175,30.75,434,0.004276349
8342,21,32.56,454,1315,0.00501204
8343,19.29,26.89,0,466,0.003715958
8344,22.05,21.3975,484,868.5,0.003504003
8345,21.315,5572.865,469,825,0.003265396
8346,19.6,7411.89,0,439,0.004072399
8347,374.39,30.5,150.25,427,0.004244736
8348,20.29,33,0,458,0.004861092
8349,19.6,19.5,14,451.3333333,0.002742927
8350,19.29,27.6,0,428.5,0.003814675
8351,20.79,20.29,0,460.5,0.003073668
8352,19.29,31.39,0,438,0.004342159
8353,861.7,26.7,31,427.75,0.003785406
8354,20.2,18.6,0,432,0.002715358
8355,19.89,18.89,0,438.5,0.002705218
8356,22.445,26.9,456,1064,0.004519625
8357,20.39,7015.7,0,434.5,0.002762411
8358,20,18.79,0,434,0.002709321
8359,20,25.34,0,440,0.003659319
8360,20.39,22.2,0,436,0.003282168
8361,19.445,25.945,0,473.5,0.00361957
8362,20.5,33.09,0,576,0.004938586
8363,20,25.55,0,441,0.003689825
8364,19.39,27.55,0,431.5,0.00383165
8365,22.89,17.6,314.6666667,457.3333333,0.003030803
8366,19.26,30.56666667,22,423,0.004219547
8367,23.1,27.2,419,689.3333333,0.004756993
8368,21.865,36.24,454,1565,0.005890348
8369,19.29,27.6,0,429,0.003814675
8370,470.2,32.9,0,445,0.004819147
8371,410.1,17.1,293.5,449.75,0.002982141
8372,20.1,18.89,0,444,0.002740796
8373,21.7675,21.89,444,932,0.00352348
8374,20.5,33,0,543,0.004925047
8375,21.315,5130.29,454.75,834.75,0.003332265
8376,21.7,26.79,0,518,0.004299774
8377,19.23,6198.133333,12,435.6666667,0.004290231
8378,399.2,25.6,0,469,0.003982828
8379,20.5,34.09,0,788,0.005089054
8380,20.79,22.89,0,448.3333333,0.003469731
8381,20.85666667,20,9.333333333,441.3333333,0.003042041
8382,20.29,33.2,0,451,0.004890785
8383,20.2,3201.6,0,432,0.002715358
8384,19.745,28.34,0,439.5,0.004030737
8385,590.23,30.26,419,780.3333333,0.004437973
8386,19.245,30.6,17,435,0.004220207
8387,21.7675,35.5675,464,1464.25,0.005745388
8388,19.7,19.5,20.33333333,461,0.002760093
8389,21.89,27.1,0,547.5,0.004401023
8390,20.15,33.045,0,444.5,0.004825486
8391,19.39,30.6,24,431,0.004258748
8392,610.6,,28,949.5,0.00442604
8393,20.15,23.6,0,441,0.00343863
8394,365.15,21.245,0,446.5,0.003093788
8395,19.445,27.2,0,465,0.003795723
8396,542.79,19.245,0,444,0.002739166
8397,20.85666667,24.26,0,441,0.003693843
8398,19.39,7132.65,0,468,0.003705733
8399,20.29,22.34,0,438.5,0.003282525
8400,20.5,5367.29,0,451,0.003168499
8401,21.2,19.39,0,488.5,0.003012003
8402,20.575,33.925,405,516,0.005087898
8403,20.55,19.6,0,433,0.002924855
8404,690.29,22.7,0,437,0.003335705
8405,19.5,29.7,0,441.6666667,0.004161226
8406,20.29,20.6,0,441,0.003025615
8407,20.79,31.99,435,1150.666667,0.004859912
8408,20.5,6492.09,0,774,0.005089054
8409,20.89,18.815,230.25,459.25,0.002866871
8410,19.2,27.6,0,434,0.003793214
8411,22.29,26,461,829,0.004326082
8412,966.1,17.06,268,445.25,0.002975132
8413,20.89,24,0,438,0.003661569
8414,19.39,27.6,0,434,0.003838647
8415,19.32333333,26.89,0,459.6666667,0.003723726
8416,20.29,1039.745,0,439,0.002751957
8417,653.2,21.06666667,449.3333333,789.6666667,0.003273823
8418,19.5,26.79,0,457.3333333,0.003751051
8419,19.65,26.745,31,417.75,0.003779998
8420,19.89,19,0,440.5,0.00272104
8421,20.29,18.5,0,439,0.002715832
8422,21.745,20.39,484,820.75,0.003276231
8423,23.03333333,17.35666667,312.3333333,455,0.003014876
8424,20.39,18.66666667,0,428.6666667,0.002757465
8425,19.39,27.2,0,423.5,0.003782676
8426,19.39,26.7,0,465.3333333,0.003712727
8427,270,38.345,438,1911,0.00628803
8428,22.7,26.7,528,1090,0.0045563
8429,19.445,26.5,0,468.5,0.003697458
8430,22,23.92666667,433,858,0.003908772
8431,20.1,33,0,455.5,0.004803862
8432,21.4725,33.925,496.5,1347,0.005378914
8433,19.79,19.39,0,445,0.002759896
8434,554.245,7412.7,0,436,0.003031887
8435,21.79,35.845,474.5,1496.5,0.005798672
8436,20.5,19.29,0,434.5,0.002869474
8437,20.29,22.7,0,437,0.003335705
8438,19.1,30.89,13.5,433,0.004221877
8439,19.39,27.2,17,423,0.003782676
8440,19.245,31.65,0,437.5,0.004366035
8441,20.26,32.86333333,0,455.3333333,0.004831766
8442,20.89,35.4,433,684.6666667,0.005415958
8443,20.2,32.9,0,452.5,0.004819147
8444,22.2,27.05,454,1131,0.004477275
8445,994.2,5003,524,1085.5,0.00446894
8446,20.5,19,0,433,0.00282614
8447,19.39,31,0,435,0.004314804
8448,19.29,27.7,0,430.3333333,0.003828582
8449,20.29,18.5,0,436,0.002715832
8450,21.73,27,0,533.3333333,0.004341725
8451,20.945,20.445,447,708,0.003127095
8452,21.34,9243.7,0,482,0.004033195
8453,285.1666667,33,0,445.6666667,0.004823874
8454,20.5,28.82333333,265,423.6666667,0.004297398
8455,785.55,30.34,0,437.5,0.004264836
8456,20.89,19.7,426,594,0.003002371
8457,23.1,16.84,265,446,0.002936584
8458,19.63333333,30.13333333,84.66666667,428.6666667,0.004257728
